record_id,timestamp,category,subcategory,city,device,channel,age,score,amount,is_member,note
877,2024/7/16 0:59,E,X4,Tokyo,desktop,,46,69.12,2669,FALSE,calm_dataset
878,2024/9/28 23:50,C,X3,Tokyo,desktop,organic,76,46.95,2916,FALSE,quick_sensor
879,2024/7/19 2:49,A,X3,Nagoya,mobile,referral,76,76.97,3589,FALSE,silent_sensor
880,2024/8/17 22:54,D,X1,,mobile,organic,54,38.25,1258,FALSE,quick_fox
881,2024/2/1 9:34,D,X2,Tokyo,mobile,organic,69,53.08,321,FALSE,silent_bridge
882,2024/11/6 15:54,A,X4,Nagoya,mobile,referral,33,30.85,4556,FALSE,bold_robot
883,2024/6/12 19:19,A,X2,Osaka,desktop,organic,77,77.7,2214,TRUE,fuzzy_bridge
884,2024/2/26 15:39,A,X1,,mobile,social,76,25.29,1462,TRUE,calm_bridge
885,2024/10/23 20:45,A,X1,Kobe,mobile,social,21,28.39,1014,TRUE,fuzzy_fox
886,2024/9/25 3:16,D,X3,Kobe,desktop,email,59,40.48,900,TRUE,bright_fox
887,2024/1/20 8:30,E,X3,Osaka,desktop,organic,43,69.83,2394,TRUE,calm_tunnel
888,2024/3/11 11:02,A,X4,Tokyo,desktop,organic,30,64.32,2058,FALSE,silent_fox
889,2024/1/6 17:57,D,X4,Nagoya,mobile,,40,51.83,4347,TRUE,quick_robot
890,2024/4/8 19:50,A,X3,Nagoya,tablet,ads,73,65.28,3154,TRUE,silent_tunnel
891,2024/2/6 11:49,C,X3,Nagoya,desktop,referral,74,48.27,3545,FALSE,calm_fox
892,2024/9/16 2:45,D,X4,Tokyo,mobile,email,36,56.34,4194,FALSE,bold_sensor
893,2024/7/9 17:33,B,X1,Tokyo,mobile,organic,,74.78,2488,TRUE,fuzzy_dataset
894,2024/12/23 18:35,A,X3,Tokyo,desktop,organic,47,46.3,5719,TRUE,calm_dataset
895,2024/9/30 12:57,C,X2,Tokyo,mobile,referral,62,38.5,1203,FALSE,fuzzy_fox
896,2024/8/11 5:07,E,X4,Tokyo,desktop,ads,45,57.06,4135,FALSE,silent_sensor
897,2024/7/4 21:35,B,X4,Kobe,desktop,organic,39,61.1,316,FALSE,quick_dataset
898,2024/1/20 21:25,A,X3,Tokyo,desktop,ads,74,,335,FALSE,quick_bridge
899,2024/1/26 14:57,A,X3,Nagoya,desktop,email,,65.05,746,FALSE,calm_bridge
900,2024/8/12 22:51,C,X3,Kobe,tablet,organic,30,46.98,1936,FALSE,silent_dataset
901,2024/1/2 14:21,C,X3,Osaka,mobile,organic,34,51.91,277,TRUE,bright_fox
902,2024/1/16 10:59,D,X1,Osaka,mobile,referral,35,55.62,1887,FALSE,bright_sensor
903,2024/3/20 23:37,D,X2,Sapporo,desktop,email,50,54.31,1532,FALSE,quick_dataset
904,2024/11/18 17:06,E,X3,Tokyo,mobile,social,57,74.2,7509,FALSE,quick_bridge
905,2024/6/16 12:13,D,X3,Osaka,desktop,organic,22,55.54,572,TRUE,bold_bridge
906,2024/9/15 23:54,A,X1,Fukuoka,desktop,social,72,45.44,2316,FALSE,bold_robot
907,2024/5/30 5:17,C,X4,Sapporo,mobile,email,29,57.92,3103,FALSE,silent_fox
908,2024/3/4 4:35,B,X4,Fukuoka,desktop,referral,20,65.13,5464,TRUE,quick_dataset
909,2024/5/15 11:19,B,X3,Kobe,mobile,organic,57,61.61,3489,TRUE,fuzzy_tunnel
910,2024/2/3 11:28,E,X1,Osaka,desktop,organic,27,60.78,4593,TRUE,quick_robot
911,2024/10/8 3:25,D,X4,Sapporo,mobile,ads,63,27.53,2562,FALSE,silent_dataset
912,2024/3/7 23:45,E,X1,Nagoya,desktop,organic,76,12.61,1099,TRUE,bold_bridge
913,2024/5/17 9:03,B,X2,Nagoya,desktop,organic,59,69.13,512,FALSE,silent_bridge
914,2024/12/23 17:02,C,X4,Sapporo,mobile,social,,56.58,3713,FALSE,bold_bridge
915,2024/8/4 1:35,C,X3,Sapporo,mobile,organic,46,49.68,1472,FALSE,calm_tunnel
916,2024/6/16 8:59,A,X1,Fukuoka,mobile,social,36,60.41,227,FALSE,silent_bridge
917,2024/7/17 4:47,A,X1,Tokyo,desktop,ads,54,78.91,1593,FALSE,fuzzy_fox
918,2024/10/13 4:32,C,X2,Nagoya,mobile,email,36,71.2,2047,FALSE,bold_dataset
919,2024/4/2 21:15,A,X3,,mobile,organic,71,64.43,5060,FALSE,fuzzy_bridge
920,2024/8/20 6:56,E,X3,Nagoya,desktop,referral,44,36.7,1705,TRUE,silent_sensor
921,2024/11/14 12:46,A,X1,Sapporo,mobile,ads,46,38.65,2060,TRUE,calm_fox
922,2024/7/27 22:20,A,X1,Fukuoka,mobile,social,58,14.2,2085,FALSE,silent_bridge
923,2024/6/11 23:41,D,X3,Osaka,desktop,organic,25,59.5,4069,TRUE,silent_robot
924,2024/2/22 23:20,A,X1,Osaka,mobile,organic,50,66.63,1126,FALSE,quick_robot
925,2024/3/31 15:00,E,X1,Tokyo,mobile,social,63,67.85,2811,TRUE,calm_tunnel
926,2024/12/11 7:10,D,X2,Tokyo,tablet,organic,65,60.13,1363,FALSE,silent_tunnel
927,2024/7/16 13:26,A,X3,Tokyo,desktop,referral,,47.69,4981,TRUE,quick_fox
928,2024/4/19 23:45,D,X1,Kobe,mobile,organic,16,41.54,5769,TRUE,quick_dataset
929,2024/6/1 16:54,C,X1,Tokyo,desktop,organic,26,37.62,2325,FALSE,silent_robot
930,2024/7/29 23:25,D,X1,Kobe,mobile,ads,67,47.55,2668,FALSE,bold_sensor
931,2024/7/15 4:54,D,X2,Tokyo,mobile,ads,30,35.33,1737,FALSE,bold_bridge
932,2024/9/12 10:02,D,X1,Sapporo,desktop,ads,16,76.34,333,FALSE,calm_bridge
933,2024/4/3 23:38,C,X1,Nagoya,mobile,ads,53,30.46,2099,FALSE,bold_fox
934,2024/8/24 23:16,B,X2,Sapporo,mobile,referral,72,47.04,1953,TRUE,quick_bridge
935,2024/6/10 13:51,D,X1,Nagoya,desktop,social,28,20.96,1561,TRUE,calm_fox
936,2024/12/9 7:36,E,X2,Sapporo,mobile,organic,15,54.45,1711,FALSE,silent_sensor
937,2024/2/27 15:24,C,X3,Kobe,mobile,organic,22,49.96,2839,TRUE,calm_sensor
938,2024/2/24 4:19,D,X1,Nagoya,mobile,organic,21,44.65,2673,FALSE,bright_dataset
939,2024/6/17 12:07,B,X3,Tokyo,desktop,email,26,36.01,1747,FALSE,quick_tunnel
940,2024/7/4 13:10,D,X3,Tokyo,desktop,organic,25,50.04,5288,TRUE,bright_sensor
941,2024/9/9 4:04,E,X3,Sapporo,tablet,referral,55,41.83,275,FALSE,bright_tunnel
942,2024/5/27 11:20,A,X3,Osaka,mobile,ads,27,47.95,1175,FALSE,bold_dataset
943,2024/11/29 12:09,A,X4,Nagoya,desktop,referral,49,79.36,3709,TRUE,fuzzy_dataset
944,2024/6/22 1:43,C,X1,Nagoya,desktop,email,39,52.58,399,FALSE,quick_sensor
945,2024/2/17 4:59,C,X1,Osaka,mobile,ads,56,57.99,269,FALSE,quick_robot
946,2024/2/13 12:20,C,X2,Sapporo,mobile,ads,56,43.03,1162,FALSE,fuzzy_bridge
947,2024/12/21 7:02,A,X3,Sapporo,desktop,organic,52,38.23,1973,TRUE,quick_robot
948,2024/2/18 22:40,B,X4,Sapporo,mobile,ads,72,49.66,1405,FALSE,fuzzy_fox
949,2024/12/11 23:10,C,X4,,desktop,organic,,87.56,2391,TRUE,calm_dataset
950,2024/4/11 11:56,C,X3,Fukuoka,mobile,email,48,45.69,298,TRUE,calm_bridge
951,2024/2/4 2:15,D,X2,,mobile,organic,39,55.42,1062,FALSE,fuzzy_sensor
952,2024/4/21 5:12,D,X2,,tablet,organic,48,37.57,3308,FALSE,silent_fox
953,2024/8/12 8:45,C,X1,Tokyo,desktop,organic,22,8.67,2822,FALSE,fuzzy_fox
954,2024/6/5 4:25,D,X2,Nagoya,mobile,ads,34,38.15,1246,FALSE,quick_bridge
955,2024/10/13 17:41,C,X3,Sapporo,desktop,social,76,85.71,2267,TRUE,bold_tunnel
956,2024/8/11 0:15,C,X1,Osaka,mobile,organic,66,58.93,1941,FALSE,quick_robot
957,2024/5/26 6:52,C,X4,Tokyo,desktop,organic,41,74.61,1986,TRUE,quick_tunnel
958,2024/8/19 15:21,A,X4,Nagoya,mobile,ads,20,44.78,2535,FALSE,fuzzy_dataset
959,2024/12/20 14:00,B,X2,Osaka,mobile,social,56,14.65,6002,TRUE,fuzzy_fox
960,2024/5/30 7:27,C,X4,Kobe,mobile,email,33,33.37,6091,TRUE,fuzzy_robot
961,2024/2/26 0:10,E,X1,Osaka,mobile,organic,35,55.96,408,FALSE,bright_tunnel
962,2024/5/29 4:56,D,X4,Tokyo,mobile,referral,19,,1670,FALSE,fuzzy_robot
963,2024/11/2 15:24,A,X4,Nagoya,mobile,email,32,49.84,710,FALSE,bright_tunnel
964,2024/3/20 10:25,C,X1,Osaka,tablet,email,27,42.05,2696,FALSE,quick_sensor
965,2024/12/12 10:29,A,X3,Tokyo,mobile,ads,15,64.1,1746,FALSE,fuzzy_bridge
966,2024/8/2 17:33,D,X2,Nagoya,mobile,referral,52,42.48,4181,FALSE,quick_dataset
967,2024/8/7 13:46,D,X4,Nagoya,mobile,ads,77,54.62,2051,FALSE,quick_fox
968,2024/4/25 17:16,C,X1,Tokyo,desktop,organic,21,52.93,5444,FALSE,fuzzy_dataset
969,2024/12/1 23:12,C,X1,Nagoya,mobile,organic,16,44.47,6254,TRUE,bold_tunnel
970,2024/1/14 3:53,B,X2,Nagoya,mobile,organic,19,36.78,5308,FALSE,quick_tunnel
971,2024/4/19 0:21,B,X1,Sapporo,desktop,organic,49,43.59,188,FALSE,bright_dataset
972,2024/6/1 17:11,E,X2,Osaka,mobile,organic,68,78.1,2514,FALSE,calm_fox
973,2024/6/23 4:55,D,X3,Tokyo,tablet,email,33,66.69,1550,FALSE,bold_robot
974,2024/6/22 1:24,C,X3,Kobe,mobile,email,20,65.31,1748,TRUE,bold_dataset
975,2024/2/23 23:49,B,X3,Nagoya,desktop,organic,19,38.2,3710,FALSE,fuzzy_tunnel
976,2024/3/23 8:11,A,X1,Tokyo,mobile,organic,53,28.43,1639,TRUE,silent_sensor
977,2024/2/4 18:19,A,X1,Fukuoka,desktop,referral,36,66.45,2151,FALSE,bright_dataset
978,2024/7/27 22:43,A,X4,Tokyo,desktop,ads,36,63.57,2244,FALSE,fuzzy_bridge
979,2024/5/8 1:36,B,X2,Fukuoka,mobile,organic,28,52.06,275,FALSE,fuzzy_robot
980,2024/7/25 12:09,E,X1,Sapporo,mobile,email,73,44.44,1445,TRUE,quick_robot
981,2024/8/3 5:53,C,X2,Kobe,mobile,organic,38,28.04,4385,FALSE,calm_bridge
982,2024/9/13 5:32,A,X1,Kobe,mobile,organic,60,63.01,224,TRUE,calm_dataset
983,2024/7/18 16:01,A,X2,Tokyo,tablet,referral,62,67.79,3069,FALSE,quick_sensor
984,2024/8/24 12:01,B,X4,Sapporo,desktop,referral,16,39.81,965,FALSE,fuzzy_bridge
985,2024/8/2 7:26,D,X2,Tokyo,desktop,organic,29,38.56,1521,FALSE,quick_bridge
986,2024/8/26 3:18,B,X3,Nagoya,tablet,referral,72,68.62,3506,FALSE,silent_sensor
987,2024/8/13 1:48,D,X2,Nagoya,desktop,social,72,40.37,766,FALSE,calm_fox
988,2024/4/25 10:02,D,X2,Tokyo,desktop,organic,40,76.69,1632,TRUE,bold_tunnel
989,2024/3/30 21:27,A,X3,Tokyo,mobile,referral,23,48.36,410,FALSE,bright_fox
990,2024/10/14 9:54,C,X3,Tokyo,mobile,organic,32,44.2,2774,FALSE,quick_fox
991,2024/5/5 2:04,E,X2,Tokyo,mobile,ads,76,50.68,1071,TRUE,calm_robot
992,2024/7/19 10:30,B,X1,Tokyo,mobile,ads,,44.2,536,FALSE,silent_robot
993,2024/3/12 21:29,A,X4,,mobile,organic,18,66.89,2053,FALSE,fuzzy_bridge
994,2024/6/6 11:13,E,X1,Osaka,mobile,organic,61,63.29,389,FALSE,silent_sensor
995,2024/7/12 7:51,E,X4,Fukuoka,mobile,email,22,66.32,1486,FALSE,bold_tunnel
996,2024/8/16 11:52,C,X2,Fukuoka,mobile,organic,33,52.77,986,FALSE,bright_fox
997,2024/7/11 3:03,C,X4,Sapporo,mobile,social,45,43.15,2405,FALSE,bold_tunnel
998,2024/5/11 15:21,A,X2,Osaka,mobile,organic,36,49.86,2445,TRUE,quick_dataset
999,2024/12/17 1:06,D,X3,Fukuoka,mobile,email,59,43.61,1146,FALSE,fuzzy_sensor
1000,2024/7/6 3:35,C,X3,Sapporo,mobile,ads,23,72,5354,FALSE,calm_fox
1001,2024/10/22 0:42,A,X2,Sapporo,desktop,organic,71,65.03,4235,TRUE,bright_bridge
1002,2024/9/25 21:32,D,X1,Kobe,desktop,referral,52,48.63,861,FALSE,bright_sensor
1003,2024/7/22 18:51,E,X3,Nagoya,mobile,email,33,36.1,8562,FALSE,bold_bridge
1004,2024/11/19 12:53,D,X3,Osaka,mobile,ads,77,73.11,3390,TRUE,calm_tunnel
1005,2024/2/16 19:37,B,X2,Fukuoka,mobile,ads,45,52.05,2604,FALSE,bold_robot
1006,2024/12/2 4:27,A,X4,Osaka,mobile,ads,40,48.05,2733,FALSE,quick_tunnel
1007,2024/11/6 7:58,E,X3,Fukuoka,mobile,ads,14,73.24,657,TRUE,silent_dataset
1008,2024/7/2 19:49,E,X1,Tokyo,tablet,ads,79,42.35,4716,TRUE,calm_robot
1009,2024/9/24 16:30,C,X4,Tokyo,mobile,email,69,45.22,278,FALSE,calm_bridge
1010,2024/7/8 21:36,C,X1,Osaka,mobile,organic,24,46.54,2721,FALSE,fuzzy_fox
1011,2024/4/8 2:22,C,X3,Tokyo,desktop,ads,76,30.25,4274,FALSE,quick_bridge
1012,2024/10/18 22:51,B,X2,Kobe,mobile,referral,66,54.74,928,FALSE,bold_tunnel
1013,2024/3/30 18:16,A,X3,Tokyo,mobile,social,41,38.56,3562,TRUE,calm_robot
1014,2024/4/24 18:35,A,X4,Sapporo,mobile,organic,75,41.44,2205,FALSE,bold_sensor
1015,2024/7/8 12:59,A,X3,Tokyo,tablet,organic,50,39.43,3722,TRUE,bold_bridge
1016,2024/11/1 15:28,D,X3,Kobe,mobile,organic,59,41.19,4140,FALSE,fuzzy_sensor
1017,2024/5/20 3:11,A,X4,Osaka,desktop,referral,25,37.42,5685,FALSE,calm_tunnel
1018,2024/6/29 8:40,A,X3,Tokyo,desktop,ads,20,53.71,4862,TRUE,fuzzy_bridge
1019,2024/1/16 4:59,C,X4,Tokyo,mobile,organic,48,47.67,328,FALSE,fuzzy_robot
1020,2024/2/12 6:54,A,X2,Nagoya,desktop,organic,34,50.72,881,FALSE,calm_dataset
1021,2024/1/21 10:05,A,X1,Kobe,mobile,social,78,85.31,2933,FALSE,quick_bridge
1022,2024/1/27 7:14,C,X1,Kobe,mobile,ads,18,47.67,4179,FALSE,quick_dataset
1023,2024/11/13 0:14,B,X3,Tokyo,mobile,referral,64,59.07,771,TRUE,calm_dataset
1024,2024/11/3 7:51,C,X3,Osaka,tablet,organic,53,60.78,3341,FALSE,quick_tunnel
1025,2024/10/26 23:43,E,X1,Tokyo,mobile,organic,71,49.06,5101,FALSE,calm_fox
1026,2024/1/21 6:46,A,X1,Osaka,mobile,organic,79,54.11,4069,FALSE,calm_dataset
1027,2024/1/29 8:10,E,X4,Nagoya,tablet,organic,71,50.31,3304,TRUE,silent_dataset
1028,2024/4/12 10:09,E,X3,Tokyo,mobile,ads,38,53.04,1943,FALSE,calm_bridge
1029,2024/7/25 7:59,D,X4,Nagoya,desktop,organic,59,41.2,1869,FALSE,fuzzy_tunnel
1030,2024/5/1 22:58,C,X1,Fukuoka,desktop,organic,23,42.59,7655,TRUE,fuzzy_tunnel
1031,2024/6/26 23:01,C,X1,Tokyo,desktop,organic,45,50.25,1340,TRUE,calm_dataset
1032,2024/3/4 3:25,C,X2,Tokyo,desktop,organic,30,20.42,881,TRUE,bold_dataset
1033,2024/9/23 17:36,D,X4,Tokyo,desktop,organic,29,72.44,533,FALSE,calm_fox
1034,2024/4/24 13:42,A,X3,Tokyo,mobile,organic,51,82.41,3161,TRUE,calm_tunnel
1035,2024/1/25 6:53,E,X4,Tokyo,tablet,organic,21,52.56,2854,FALSE,bold_robot
1036,2024/9/28 1:59,C,X2,Nagoya,tablet,referral,51,59.98,2084,TRUE,bright_robot
1037,2024/11/25 12:25,D,X2,Tokyo,desktop,social,39,66.22,2852,TRUE,silent_dataset
1038,2024/1/6 8:37,B,X3,,desktop,referral,28,30.13,3719,TRUE,quick_tunnel
1039,2024/6/8 9:15,A,X4,Fukuoka,mobile,organic,50,63.92,1729,FALSE,silent_tunnel
1040,2024/10/28 22:02,C,X2,Kobe,mobile,social,,43.6,3001,FALSE,bright_robot
1041,2024/9/14 18:00,C,X3,Nagoya,mobile,social,53,84.36,1604,FALSE,quick_sensor
1042,2024/11/8 15:21,B,X4,Tokyo,mobile,ads,18,47.18,3075,FALSE,bright_robot
1043,2024/5/31 13:14,B,X2,Tokyo,desktop,organic,50,63.62,5124,FALSE,bold_dataset
1044,2024/5/15 21:00,A,X4,Tokyo,desktop,referral,54,47.32,3985,FALSE,quick_bridge
1045,2024/9/15 20:22,C,X3,Kobe,mobile,social,58,82.95,6371,TRUE,silent_sensor
1046,2024/2/26 1:38,B,X4,Kobe,mobile,email,41,42.31,1346,FALSE,calm_tunnel
1047,2024/3/28 9:19,E,X2,Osaka,desktop,referral,19,67.48,1096,TRUE,silent_sensor
1048,2024/8/7 7:21,A,X3,Tokyo,mobile,referral,21,59.4,2807,FALSE,bold_bridge
1049,2024/8/31 23:39,B,X2,Osaka,tablet,social,35,56.06,1382,FALSE,fuzzy_dataset
1050,2024/2/13 16:19,B,X3,Tokyo,desktop,organic,,53.44,3172,FALSE,bold_bridge
1051,2024/7/4 12:47,C,X2,Kobe,mobile,organic,62,39.99,2403,FALSE,bold_bridge
1052,2024/5/13 4:41,C,X3,Tokyo,mobile,email,58,11.21,894,FALSE,fuzzy_tunnel
1053,2024/7/2 3:16,C,X4,Osaka,desktop,organic,33,66.12,2900,TRUE,calm_dataset
1054,2024/12/15 19:50,E,X2,Osaka,mobile,organic,,42.67,952,FALSE,silent_sensor
1055,2024/1/28 23:06,B,X2,Tokyo,desktop,organic,16,67.54,5375,TRUE,silent_bridge
1056,2024/12/29 8:16,D,X2,Osaka,mobile,organic,66,55.28,1759,TRUE,fuzzy_tunnel
1057,2024/6/13 2:18,A,X3,Fukuoka,mobile,organic,36,68,1086,TRUE,bold_fox
1058,2024/10/8 19:38,B,X3,Tokyo,mobile,ads,47,62.03,2459,FALSE,bold_fox
1059,2024/6/3 22:21,C,X3,Nagoya,desktop,ads,43,13.03,2663,FALSE,calm_fox
1060,2024/4/23 12:01,A,X1,Osaka,tablet,ads,32,59.22,1308,TRUE,fuzzy_fox
1061,2024/10/8 6:27,C,X1,Tokyo,desktop,organic,24,44.84,1256,TRUE,bold_robot
1062,2024/9/7 23:56,D,X1,Tokyo,mobile,social,76,67.48,384,FALSE,quick_robot
1063,2024/2/22 13:56,D,X4,Tokyo,desktop,ads,21,58.87,3838,TRUE,quick_fox
1064,2024/9/14 11:21,C,X4,Tokyo,mobile,social,76,59.04,5273,TRUE,bold_tunnel
1065,2024/10/1 20:57,C,X1,Osaka,desktop,organic,20,45.92,4258,FALSE,bright_bridge
1066,2024/5/21 13:29,B,X1,Fukuoka,tablet,organic,19,36.31,1056,FALSE,silent_robot
1067,2024/12/3 20:41,A,X4,Sapporo,mobile,email,73,43.51,2845,FALSE,bold_dataset
1068,2024/8/21 22:11,A,X3,Kobe,tablet,email,76,,2488,FALSE,bright_dataset
1069,2024/5/1 18:35,D,X2,Osaka,mobile,organic,72,41.14,508,FALSE,quick_tunnel
1070,2024/1/4 21:58,E,X3,Sapporo,mobile,referral,64,28.04,1299,FALSE,fuzzy_fox
1071,2024/9/3 8:39,A,X1,Nagoya,mobile,referral,46,28.43,2699,TRUE,quick_tunnel
1072,2024/3/17 7:20,C,X1,Tokyo,tablet,organic,20,51.75,224,TRUE,calm_fox
1073,2024/10/3 3:10,D,X2,Tokyo,mobile,ads,52,58.01,763,FALSE,silent_sensor
1074,2024/7/10 15:46,D,X4,Osaka,desktop,organic,47,49.52,3526,TRUE,silent_sensor
1075,2024/6/19 8:31,C,X4,Fukuoka,mobile,organic,62,42.52,1024,FALSE,calm_robot
1076,2024/2/29 18:27,C,X1,Osaka,desktop,social,15,35.79,515,TRUE,quick_fox
1077,2024/9/16 16:47,D,X3,Tokyo,desktop,ads,18,45.24,4106,TRUE,bold_dataset
1078,2024/3/1 13:20,E,X4,Kobe,mobile,email,52,37.67,1025,FALSE,calm_tunnel
1079,2024/6/1 11:31,A,X4,Tokyo,desktop,referral,70,49.06,3545,TRUE,quick_sensor
1080,2024/11/1 6:01,E,X4,Kobe,desktop,social,75,27.18,6271,FALSE,calm_tunnel
1081,2024/12/1 22:24,A,X1,Fukuoka,mobile,ads,51,60.52,740,FALSE,fuzzy_dataset
1082,2024/12/27 0:48,D,X1,Fukuoka,mobile,ads,37,41.49,1810,FALSE,silent_sensor
1083,2024/12/15 16:11,A,X1,Fukuoka,mobile,organic,44,55.64,2507,FALSE,calm_tunnel
1084,2024/7/21 22:17,A,X1,,tablet,,47,63.31,4054,TRUE,bold_dataset
1085,2024/3/14 4:12,A,X1,Nagoya,desktop,ads,54,54.92,1295,FALSE,calm_tunnel
1086,2024/11/2 6:15,B,X2,Sapporo,desktop,referral,28,61.99,89,FALSE,calm_tunnel
1087,2024/10/19 14:17,B,X3,Sapporo,desktop,organic,39,19,739,TRUE,fuzzy_sensor
1088,2024/12/27 11:13,A,X2,Tokyo,desktop,organic,49,42.61,1523,FALSE,quick_dataset
1089,2024/8/25 14:18,C,X2,Tokyo,mobile,social,70,66.55,3540,FALSE,bold_robot
1090,2024/2/21 16:22,B,X1,Tokyo,mobile,email,66,57.64,1825,FALSE,bold_robot
1091,2024/7/2 13:25,D,X1,Osaka,desktop,organic,63,77.73,3375,TRUE,bold_tunnel
1092,2024/6/12 14:37,E,X4,Nagoya,mobile,referral,27,75.57,1478,TRUE,silent_dataset
1093,2024/11/3 16:13,D,X3,Fukuoka,mobile,ads,40,54.49,2331,TRUE,bold_tunnel
1094,2024/5/23 6:56,A,X1,Sapporo,desktop,email,50,46.22,3731,TRUE,bold_dataset
1095,2024/4/29 22:28,B,X4,Nagoya,desktop,organic,77,35.62,4445,FALSE,quick_robot
1096,2024/1/30 5:13,E,X4,Tokyo,desktop,ads,36,42.86,7223,FALSE,quick_sensor
1097,2024/10/31 22:35,A,X4,Osaka,mobile,organic,74,43.88,2576,FALSE,quick_robot
1098,2024/10/2 16:41,B,X1,Tokyo,tablet,organic,63,,294,FALSE,bold_dataset
1099,2024/1/16 1:09,E,X3,Tokyo,mobile,email,55,36.22,2917,TRUE,silent_dataset
1100,2024/6/7 7:54,E,X4,Tokyo,mobile,organic,60,56.02,269,FALSE,bold_bridge
1101,2024/6/24 2:19,B,X4,Tokyo,tablet,organic,66,75.45,3176,FALSE,calm_tunnel
1102,2024/6/20 7:18,D,X1,Tokyo,desktop,organic,59,64,2268,FALSE,quick_sensor
1103,2024/12/1 9:50,C,X4,Nagoya,tablet,ads,58,45.16,4280,FALSE,bold_tunnel
1104,2024/2/24 23:53,D,X2,Tokyo,desktop,referral,38,65.21,1470,FALSE,bold_robot
1105,2024/4/21 19:34,A,X2,Tokyo,desktop,organic,41,55.2,2352,TRUE,quick_sensor
1106,2024/3/7 0:55,A,X3,Tokyo,mobile,referral,53,49.39,2953,FALSE,quick_dataset
1107,2024/3/30 2:10,C,X4,,mobile,social,69,48.45,126,TRUE,bold_dataset
1108,2024/11/27 2:13,A,X1,Nagoya,tablet,organic,56,47,2854,TRUE,quick_bridge
1109,2024/12/9 8:43,D,X3,Tokyo,desktop,email,79,59.77,1089,FALSE,silent_dataset
1110,2024/1/17 7:07,B,X4,Tokyo,mobile,organic,58,52.1,2640,TRUE,calm_robot
1111,2024/8/18 17:07,E,X3,Kobe,mobile,ads,40,39.07,208,TRUE,bold_dataset
1112,2024/3/25 23:47,D,X2,Nagoya,mobile,organic,51,38.35,3284,FALSE,calm_fox
1113,2024/3/11 6:50,C,X1,Nagoya,mobile,organic,54,54.59,3089,TRUE,silent_sensor
1114,2024/4/16 14:26,D,X3,Nagoya,desktop,organic,71,56.43,4151,TRUE,bold_bridge
1115,2024/3/11 22:49,B,X3,Fukuoka,mobile,organic,30,45.3,384,TRUE,fuzzy_fox
1116,2024/6/27 22:07,C,X3,Fukuoka,mobile,email,29,33.02,7086,TRUE,calm_dataset
1117,2024/12/29 9:32,A,X4,Osaka,tablet,ads,,68.76,613,FALSE,silent_robot
1118,2024/8/2 1:15,E,X3,Sapporo,mobile,social,16,65.58,2339,FALSE,quick_fox
1119,2024/9/20 23:36,D,X3,,mobile,ads,58,20.19,1548,FALSE,bright_fox
1120,2024/6/29 1:13,E,X1,Nagoya,mobile,referral,77,70.09,1863,FALSE,fuzzy_dataset
1121,2024/1/6 1:49,E,X3,Osaka,mobile,organic,54,46.87,6402,FALSE,fuzzy_sensor
1122,2024/1/31 16:51,E,X1,Tokyo,mobile,ads,17,52.85,710,FALSE,calm_sensor
1123,2024/4/8 3:19,A,X3,Kobe,mobile,organic,37,67.07,5742,FALSE,bold_fox
1124,2024/3/29 22:31,E,X1,Fukuoka,mobile,social,73,74.79,3628,FALSE,calm_fox
1125,2024/11/2 19:28,C,X4,Tokyo,mobile,social,16,65.04,2033,FALSE,bold_fox
1126,2024/11/3 21:50,B,X2,Kobe,mobile,organic,,53.62,2017,FALSE,bright_bridge
1127,2024/11/7 18:06,C,X2,Tokyo,mobile,referral,42,29.37,3098,FALSE,bold_sensor
1128,2024/8/20 17:16,B,X1,Osaka,tablet,referral,74,19.61,1456,FALSE,silent_dataset
1129,2024/7/22 0:04,B,X1,Fukuoka,mobile,ads,47,63.17,1703,TRUE,bold_fox
1130,2024/8/24 22:32,A,X4,Tokyo,mobile,organic,50,70.13,2329,FALSE,bold_fox
1131,2024/5/28 11:37,A,X2,Osaka,desktop,referral,61,37.78,5303,FALSE,silent_dataset
1132,2024/9/1 14:58,C,X3,Nagoya,mobile,email,68,45.95,1842,FALSE,quick_tunnel
1133,2024/10/16 23:19,E,X4,Tokyo,mobile,organic,47,41.64,331,FALSE,calm_fox
1134,2024/10/5 11:01,C,X3,Osaka,desktop,ads,61,41.24,2405,FALSE,bold_sensor
1135,2024/8/12 1:09,C,X1,Tokyo,desktop,organic,66,,1932,FALSE,quick_sensor
1136,2024/1/22 5:01,B,X2,Nagoya,mobile,social,48,53.28,1180,TRUE,silent_tunnel
1137,2024/9/21 14:33,C,X2,Tokyo,desktop,organic,60,46.56,2695,FALSE,bright_robot
1138,2024/5/13 19:29,A,X2,Tokyo,desktop,organic,37,89.86,1217,TRUE,fuzzy_robot
1139,2024/9/28 10:31,D,X1,Sapporo,mobile,organic,36,28.48,1805,TRUE,bright_sensor
1140,2024/7/15 22:15,A,X3,,mobile,email,13,58.22,2338,TRUE,silent_dataset
1141,2024/11/17 15:11,D,X2,Osaka,mobile,referral,57,34.27,2517,FALSE,bold_robot
1142,2024/5/3 12:52,D,X2,Sapporo,desktop,organic,29,47.64,2860,FALSE,bold_sensor
1143,2024/12/5 23:00,C,X2,Sapporo,mobile,organic,67,52.23,3161,TRUE,fuzzy_tunnel
1144,2024/11/4 5:38,E,X2,Tokyo,mobile,email,76,62.67,2299,FALSE,calm_tunnel
1145,2024/4/30 20:29,B,X1,Fukuoka,mobile,ads,71,46.08,431,FALSE,bright_fox
